TYPE_ENG,COD_OPER_OPER,LIB_OPER,REMBPPRINCIPAL,REMBECHOIRINT,CREDIT,NUM_TR,ACTIVITE,DAT_ECH_ECHCD,AGENCE,COD_PRD_PRD,NAT_RESS,CAT_FOND,TYP_FOND,AGENT_ECO,CREANCE,SCLAS_SEGMENT,TERME,DAT_REMB_RMBINV,CLASSE
INV,1415,Règlement des échéances,13125000,351057,1,1,500CB14,30/06/2021,74,2140,1,1,1,15,0.0,31.0,L,30/06/2021,0.0
INV,1415,Règlement des échéances,6250000,286458,1,1,111GG52,31/03/2021,120,2144,1,1,1,15,0.0,31.0,L,01/04/2021,0.0
INV,1416,Règlement forcé des échéances,6250000,146031,1,1,111GG52,30/06/2021,120,2144,1,1,1,15,0.0,31.0,L,07/07/2021,0.0
INV,1418,Règlement forcé des impayés,105166667,27948340,1,1,302CB14,31/03/2020,120,2140,1,1,1,15,1.0,31.0,L,21/01/2021,1.0
INV,1417,Règlement des impayés,105166667,21118131,1,1,302CB14,30/06/2020,120,2140,1,1,1,15,1.0,31.0,L,09/02/2021,1.0
INV,1417,Règlement des impayés,105166667,15057248,1,1,302CB14,30/09/2020,120,2140,1,1,1,15,1.0,31.0,L,09/02/2021,1.0
INV,1417,Règlement des impayés,105166667,8910448,1,1,302CB14,31/12/2020,120,2140,1,1,1,15,1.0,31.0,L,09/02/2021,1.0
INV,1418,Règlement forcé des impayés,105166667,5279087,1,1,302CB14,31/03/2021,120,2140,1,1,1,15,1.0,31.0,L,14/04/2021,1.0
INV,1418,Règlement forcé des impayés,105166659,4231379,1,1,302CB14,30/06/2021,120,2140,1,1,1,15,1.0,31.0,L,24/08/2021,1.0
INV,1415,Règlement des échéances,25000000,1114583,1,1,110GG51,31/03/2021,43,2142,1,1,1,26,0.0,61.0,L,01/04/2021,0.0
INV,1415,Règlement des échéances,25000000,568328,1,1,110GG51,30/06/2021,43,2142,1,1,1,26,0.0,61.0,L,30/06/2021,0.0
INV,1418,Règlement forcé des impayés,123716664,3225907,1,1,330GG51,30/04/2021,12,2140,2,7,3,15,0.0,31.0,L,17/05/2021,0.0
INV,1416,Règlement forcé des échéances,11458333,4180802,1,1,220DI26,31/12/2020,19,2140,1,1,1,15,0.0,,L,07/01/2021,0.0
INV,1416,Règlement forcé des échéances,11458333,4081540,1,1,220DI26,31/01/2021,19,2140,1,1,1,15,0.0,,L,03/02/2021,0.0
INV,1418,Règlement forcé des impayés,0,3856505,1,1,220DI26,28/02/2021,19,2140,1,1,1,15,0.0,,L,21/04/2021,0.0
INV,1418,Règlement forcé des impayés,100,4037050,1,1,220DI26,31/03/2021,19,2140,1,1,1,15,0.0,,L,21/04/2021,0.0
INV,1417,Règlement des impayés,11458333,3316864,1,1,220DI26,31/10/2021,19,2140,1,1,1,15,0.0,,L,10/11/2021,0.0
INV,1416,Règlement forcé des échéances,11458333,3069113,1,1,220DI26,30/11/2021,19,2140,1,1,1,15,0.0,,L,13/12/2021,0.0
INV,1416,Règlement forcé des échéances,11458333,3078470,1,1,220DI26,31/12/2021,19,2140,1,1,1,15,0.0,,L,04/01/2022,0.0
INV,1418,Règlement forcé des impayés,11458333,3031645,1,1,220DI26,31/01/2022,19,2140,1,1,1,15,0.0,,L,11/02/2022,0.0
INV,1418,Règlement forcé des impayés,11458333,2665365,1,1,220DI26,28/02/2022,19,2140,1,1,1,15,0.0,,L,17/03/2022,0.0
INV,1416,Règlement forcé des échéances,11458333,2789863,1,1,220DI26,31/03/2022,19,2140,1,1,1,15,0.0,,L,04/04/2022,0.0
INV,1418,Règlement forcé des impayés,11458333,2947352,1,1,220DI26,30/04/2022,19,2140,1,1,1,15,0.0,,L,11/07/2022,0.0
INV,1418,Règlement forcé des impayés,11458333,2792416,1,1,220DI26,31/05/2022,19,2140,1,1,1,15,0.0,,L,11/07/2022,0.0
INV,1416,Règlement forcé des échéances,11458333,2507466,1,1,220DI26,30/06/2022,19,2140,1,1,1,15,0.0,,L,14/07/2022,0.0
INV,1418,Règlement forcé des impayés,11458333,2803817,1,1,220DI26,31/07/2022,19,2140,1,1,1,15,0.0,,L,14/09/2022,0.0
INV,1418,Règlement forcé des impayés,11458333,2556453,1,1,220DI26,31/08/2022,19,2140,1,1,1,15,0.0,,L,14/09/2022,0.0
INV,1418,Règlement forcé des impayés,963855,71254,1,1,700GG51,31/12/2020,135,2142,1,1,1,26,2.0,61.0,L,12/01/2021,2.0
INV,1416,Règlement forcé des échéances,963855,58796,1,1,700GG51,31/01/2021,135,2142,1,1,1,26,2.0,61.0,L,04/02/2021,2.0
INV,1416,Règlement forcé des échéances,963855,45653,1,1,700GG51,28/02/2021,135,2142,1,1,1,26,2.0,61.0,L,01/03/2021,2.0
INV,1416,Règlement forcé des échéances,963855,42455,1,1,700GG51,31/03/2021,135,2142,1,1,1,26,2.0,61.0,L,01/04/2021,2.0
INV,1416,Règlement forcé des échéances,963855,32871,1,1,700GG51,30/04/2021,135,2142,1,1,1,26,2.0,61.0,L,05/05/2021,2.0
INV,1416,Règlement forcé des échéances,963855,25522,1,1,700GG51,31/05/2021,135,2142,1,1,1,26,2.0,61.0,L,04/06/2021,2.0
INV,1416,Règlement forcé des échéances,963855,16467,1,1,700GG51,30/06/2021,135,2142,1,1,1,26,2.0,61.0,L,02/07/2021,2.0
INV,1416,Règlement forcé des échéances,963890,8513,1,1,700GG51,31/07/2021,135,2142,1,1,1,26,2.0,61.0,L,03/08/2021,2.0
INV,1415,Règlement des échéances,1234568,75309,2,2,320GG51,31/01/2021,153,2142,1,1,1,26,0.0,61.0,L,01/02/2021,0.0
INV,1415,Règlement des échéances,1234568,58476,2,2,320GG51,28/02/2021,153,2142,1,1,1,26,0.0,61.0,L,01/03/2021,0.0
INV,1415,Règlement des échéances,1234568,54379,2,2,320GG51,31/03/2021,153,2142,1,1,1,26,0.0,61.0,L,01/04/2021,0.0
INV,1415,Règlement des échéances,1234568,42101,2,2,320GG51,30/04/2021,153,2142,1,1,1,26,0.0,61.0,L,30/04/2021,0.0
INV,1415,Règlement des échéances,1234568,32687,2,2,320GG51,31/05/2021,153,2142,1,1,1,26,0.0,61.0,L,31/05/2021,0.0
INV,1415,Règlement des échéances,1234568,21089,2,2,320GG51,30/06/2021,153,2142,1,1,1,26,0.0,61.0,L,30/06/2021,0.0
INV,1415,Règlement des échéances,1234560,10907,2,2,320GG51,31/07/2021,153,2142,1,1,1,26,0.0,61.0,L,02/08/2021,0.0
INV,1415,Règlement des échéances,481928,33601,1,1,401HH55,31/01/2021,161,2142,1,1,1,26,,60.0,L,01/02/2021,
INV,1415,Règlement des échéances,481928,26634,1,1,401HH55,28/02/2021,161,2142,1,1,1,26,,60.0,L,01/03/2021,
INV,1416,Règlement forcé des échéances,27622800,4546099,2,1,200DG24,31/01/2021,12,2140,2,7,3,15,0.0,31.0,L,02/02/2021,0.0
INV,1417,Règlement des impayés,27622800,4040995,2,1,200DG24,31/07/2021,12,2140,2,7,3,15,0.0,31.0,L,08/09/2021,0.0
INV,1418,Règlement forcé des impayés,27622800,3283829,2,1,200DG24,31/01/2022,12,2140,2,7,3,15,0.0,31.0,L,07/02/2022,0.0
INV,1416,Règlement forcé des échéances,27622800,2555416,2,1,200DG24,31/07/2022,12,2140,2,7,3,15,0.0,31.0,L,12/07/2022,0.0
INV,1415,Règlement des échéances,111583333,5527507,1,2,110DJ28,31/03/2021,58,2140,1,1,1,15,0.0,,L,01/04/2021,0.0
INV,1415,Règlement des échéances,111583341,2818489,1,2,110DJ28,30/06/2021,58,2140,1,1,1,15,0.0,,L,30/06/2021,0.0
INV,1415,Règlement des échéances,602410,41997,3,1,220DE22,31/01/2021,92,2140,1,1,1,16,0.0,61.0,L,01/02/2021,0.0
INV,1415,Règlement des échéances,602410,33286,3,1,220DE22,28/02/2021,92,2140,1,1,1,16,0.0,61.0,L,01/03/2021,0.0
INV,1415,Règlement des échéances,602410,31841,3,1,220DE22,31/03/2021,92,2140,1,1,1,16,0.0,61.0,L,01/04/2021,0.0
INV,1415,Règlement des échéances,602410,25677,3,1,220DE22,30/04/2021,92,2140,1,1,1,16,0.0,61.0,L,30/04/2021,0.0
INV,1416,Règlement forcé des échéances,602410,21266,3,1,220DE22,31/05/2021,92,2140,1,1,1,16,0.0,61.0,L,03/06/2021,0.0
INV,1417,Règlement des impayés,602410,18060,3,1,220DE22,30/06/2021,92,2140,1,1,1,16,0.0,61.0,L,12/07/2021,0.0
INV,1417,Règlement des impayés,602410,18054,3,1,220DE22,31/07/2021,92,2140,1,1,1,16,0.0,61.0,L,06/09/2021,0.0
INV,1417,Règlement des impayés,602380,14068,3,1,220DE22,31/08/2021,92,2140,1,1,1,16,0.0,61.0,L,14/10/2021,0.0
INV,1415,Règlement des échéances,1807229,95520,3,1,210AA1,31/03/2021,128,2142,1,1,1,26,,60.0,L,01/04/2021,
INV,1417,Règlement des impayés,1807229,88099,3,1,210AA1,30/04/2021,128,2142,1,1,1,26,,60.0,L,18/05/2021,
INV,1417,Règlement des impayés,1807229,74797,3,1,210AA1,31/05/2021,128,2142,1,1,1,26,,60.0,L,18/06/2021,
INV,1417,Règlement des impayés,1807229,92934,3,1,210AA1,30/06/2021,128,2142,1,1,1,26,,60.0,L,15/09/2021,
INV,1417,Règlement des impayés,1807229,59570,3,1,210AA1,31/07/2021,128,2142,1,1,1,26,,60.0,L,15/09/2021,
INV,1417,Règlement des impayés,1807222,48740,3,1,210AA1,31/08/2021,128,2142,1,1,1,26,,60.0,L,25/10/2021,
INV,1415,Règlement des échéances,1807229,125993,3,1,210AA1,31/01/2021,128,2142,1,1,1,26,,60.0,L,01/02/2021,
INV,1415,Règlement des échéances,1807229,99868,3,1,210AA1,28/02/2021,128,2142,1,1,1,26,,60.0,L,01/03/2021,
INV,1418,Règlement forcé des impayés,0,4747159,1,2,550GG51,28/02/2021,57,2142,1,1,1,15,0.0,41.0,L,02/07/2021,0.0
INV,1418,Règlement forcé des impayés,10000000,750108,1,2,550GG51,28/02/2021,57,2142,1,1,1,15,0.0,41.0,L,18/02/2022,0.0
INV,1418,Règlement forcé des impayés,10000000,4426758,1,2,550GG51,31/08/2021,57,2142,1,1,1,15,0.0,41.0,L,18/02/2022,0.0
INV,1415,Règlement des échéances,6125000,465498,2,2,403DB17,28/02/2021,6,2140,1,1,1,15,0.0,41.0,L,01/03/2021,0.0
INV,1416,Règlement forcé des échéances,6125000,320463,2,2,403DB17,31/05/2021,6,2140,1,1,1,15,0.0,41.0,L,31/05/2021,0.0
INV,1415,Règlement des échéances,6125000,160699,2,2,403DB17,31/08/2021,6,2140,1,1,1,15,0.0,41.0,L,31/08/2021,0.0
INV,1416,Règlement forcé des échéances,7250000,551002,1,1,431GG52,28/02/2021,10,2144,1,1,1,15,0.0,51.0,L,26/02/2021,0.0
INV,1418,Règlement forcé des impayés,7250000,421655,1,1,431GG52,31/05/2021,10,2144,1,1,1,15,0.0,51.0,L,17/06/2021,0.0
INV,1416,Règlement forcé des échéances,7250000,190217,1,1,431GG52,31/08/2021,10,2144,1,1,1,15,0.0,51.0,L,30/08/2021,0.0
INV,1415,Règlement des échéances,7142857,489286,2,1,421DA15,28/02/2021,23,2142,1,1,1,16,,60.0,L,01/03/2021,
INV,1415,Règlement des échéances,7142857,337213,2,1,421DA15,31/05/2021,23,2142,1,1,1,16,,60.0,L,01/06/2021,
INV,1415,Règlement des échéances,7142861,169150,2,1,421DA15,31/08/2021,23,2142,1,1,1,16,,60.0,L,31/08/2021,
INV,1418,Règlement forcé des impayés,4285714,689140,3,1,210DI26,31/12/2020,4,2142,1,1,1,15,,50.0,L,31/05/2021,
INV,1417,Règlement des impayés,4285714,557906,3,1,210DI26,31/03/2021,4,2142,1,1,1,15,,50.0,L,31/08/2021,
INV,1417,Règlement des impayés,4285714,426269,3,1,210DI26,30/06/2021,4,2142,1,1,1,15,,50.0,L,16/11/2021,
INV,1418,Règlement forcé des impayés,4285722,201483,3,1,210DI26,30/09/2021,4,2142,1,1,1,15,,50.0,L,01/12/2021,
INV,1416,Règlement forcé des échéances,10416667,1000568,1,1,320KK70,31/12/2020,19,2142,1,1,1,15,,40.0,L,08/01/2021,
INV,1416,Règlement forcé des échéances,10416667,716147,1,1,320KK70,31/03/2021,19,2142,1,1,1,15,,40.0,L,01/04/2021,
INV,1416,Règlement forcé des échéances,10416667,486772,1,1,320KK70,30/06/2021,19,2142,1,1,1,15,,40.0,L,01/07/2021,
INV,1415,Règlement des échéances,10416659,246770,1,1,320KK70,30/09/2021,19,2142,1,1,1,15,,40.0,L,30/09/2021,
INV,1416,Règlement forcé des échéances,7035714,747735,1,2,431GG52,31/12/2020,10,2144,1,1,1,15,0.0,51.0,L,07/01/2021,0.0
INV,1416,Règlement forcé des échéances,7035714,536472,1,2,431GG52,31/03/2021,10,2144,1,1,1,15,0.0,51.0,L,30/03/2021,0.0
INV,1416,Règlement forcé des échéances,7035714,364351,1,2,431GG52,30/06/2021,10,2144,1,1,1,15,0.0,51.0,L,28/06/2021,0.0
INV,1416,Règlement forcé des échéances,7035722,184655,1,2,431GG52,30/09/2021,10,2144,1,1,1,15,0.0,51.0,L,27/09/2021,0.0
INV,1418,Règlement forcé des impayés,542169,51103,1,1,111GG52,31/12/2020,7,2142,1,1,1,16,0.0,,L,20/01/2021,0.0
INV,1416,Règlement forcé des échéances,542169,42522,1,1,111GG52,31/01/2021,7,2142,1,1,1,16,0.0,,L,01/02/2021,0.0
INV,1416,Règlement forcé des échéances,542169,34241,1,1,111GG52,28/02/2021,7,2142,1,1,1,16,0.0,,L,02/03/2021,0.0
INV,1418,Règlement forcé des impayés,542169,39822,1,1,111GG52,31/03/2021,7,2142,1,1,1,16,0.0,,L,04/05/2021,0.0
INV,1418,Règlement forcé des impayés,542169,33500,1,1,111GG52,30/04/2021,7,2142,1,1,1,16,0.0,,L,31/05/2021,0.0
INV,1416,Règlement forcé des échéances,542169,23923,1,1,111GG52,31/05/2021,7,2142,1,1,1,16,0.0,,L,02/06/2021,0.0
INV,1416,Règlement forcé des échéances,542169,18524,1,1,111GG52,30/06/2021,7,2142,1,1,1,16,0.0,,L,02/07/2021,0.0
INV,1418,Règlement forcé des impayés,542169,20019,1,1,111GG52,31/07/2021,7,2142,1,1,1,16,0.0,,L,31/08/2021,0.0
INV,1418,Règlement forcé des impayés,542169,11229,1,1,111GG52,31/08/2021,7,2142,1,1,1,16,0.0,,L,09/09/2021,0.0
INV,1415,Règlement des échéances,542142,4635,1,1,111GG52,30/09/2021,7,2142,1,1,1,16,0.0,,L,30/09/2021,0.0
INV,1417,Règlement des impayés,1686747,412043,1,1,450GG52,31/10/2019,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,348083,1,1,450GG52,31/10/2019,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,322848,1,1,450GG52,30/11/2019,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,381806,1,1,450GG52,30/11/2019,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,301261,1,1,450GG52,31/12/2019,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,377059,1,1,450GG52,31/12/2019,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,278128,1,1,450GG52,31/01/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,360229,1,1,450GG52,31/01/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,253818,1,1,450GG52,29/02/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,320940,1,1,450GG52,29/02/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,234215,1,1,450GG52,31/03/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,326747,1,1,450GG52,31/03/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,210316,1,1,450GG52,30/04/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,287168,1,1,450GG52,30/04/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,188401,1,1,450GG52,31/05/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,266675,1,1,450GG52,31/05/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,167245,1,1,450GG52,30/06/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,242892,1,1,450GG52,30/06/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,147173,1,1,450GG52,31/07/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,235298,1,1,450GG52,31/07/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,220016,1,1,450GG52,31/08/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,126743,1,1,450GG52,31/08/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,197169,1,1,450GG52,30/09/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,106809,1,1,450GG52,30/09/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,187542,1,1,450GG52,31/10/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,87331,1,1,450GG52,31/10/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,159260,1,1,450GG52,30/11/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,67968,1,1,450GG52,30/11/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,147135,1,1,450GG52,31/12/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,48998,1,1,450GG52,31/12/2020,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,132293,1,1,450GG52,31/01/2021,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,30228,1,1,450GG52,31/01/2021,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,1686747,106525,1,1,450GG52,28/02/2021,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1417,Règlement des impayés,0,13439,1,1,450GG52,28/02/2021,161,2142,1,1,1,15,3.0,41.0,L,23/03/2021,3.0
INV,1416,Règlement forcé des échéances,2142861,56240,2,1,212MM80,30/09/2021,26,2142,1,1,1,15,,51.0,L,05/10/2021,
INV,1416,Règlement forcé des échéances,2142857,163393,2,1,212MM80,31/03/2021,26,2142,1,1,1,15,,51.0,L,01/04/2021,
INV,1418,Règlement forcé des impayés,2142857,163241,2,1,212MM80,30/06/2021,26,2142,1,1,1,15,,51.0,L,09/09/2021,
INV,1415,Règlement des échéances,73750000,6707099,2,1,220DH25,31/12/2020,19,2140,1,1,1,15,0.0,31.0,L,06/01/2021,0.0
INV,1415,Règlement des échéances,73750000,4793751,2,1,220DH25,31/03/2021,19,2140,1,1,1,15,0.0,31.0,L,01/04/2021,0.0
INV,1415,Règlement des échéances,73750000,1652900,2,1,220DH25,30/09/2021,19,2140,1,1,1,15,0.0,31.0,L,01/10/2021,0.0
INV,1415,Règlement des échéances,30342925,11658337,3,2,211II60,31/12/2020,26,2147,1,1,1,15,0.0,11.0,L,06/01/2021,0.0
INV,1415,Règlement des échéances,30342925,10430378,3,2,211II60,31/03/2021,26,2147,1,1,1,15,0.0,11.0,L,01/04/2021,0.0
INV,1417,Règlement des impayés,30342925,10081978,3,2,211II60,30/06/2021,26,2147,1,1,1,15,0.0,11.0,L,12/07/2021,0.0
INV,1415,Règlement des échéances,30342925,9344708,3,2,211II60,30/09/2021,26,2147,1,1,1,15,0.0,11.0,L,04/10/2021,0.0
INV,1415,Règlement des échéances,30342925,8604176,3,2,211II60,31/12/2021,26,2147,1,1,1,15,0.0,11.0,L,03/01/2022,0.0
INV,1415,Règlement des échéances,30342925,7718479,3,2,211II60,31/03/2022,26,2147,1,1,1,15,0.0,11.0,L,31/03/2022,0.0
INV,1415,Règlement des échéances,30342925,7189363,3,2,211II60,30/06/2022,26,2147,1,1,1,15,0.0,11.0,L,30/06/2022,0.0
INV,1415,Règlement des échéances,30342925,6992830,3,2,211II60,30/09/2022,26,2147,1,1,1,15,0.0,11.0,L,30/09/2022,0.0
INV,1416,Règlement forcé des échéances,6875000,715662,1,1,820KK74,31/01/2021,139,2141,1,1,1,15,2.0,51.0,L,28/01/2021,2.0
INV,1418,Règlement forcé des impayés,6875000,568539,1,1,820KK74,30/04/2021,139,2141,1,1,1,15,2.0,51.0,L,20/05/2021,2.0
INV,1415,Règlement des échéances,6875000,360289,1,1,820KK74,31/07/2021,139,2141,1,1,1,15,2.0,51.0,L,03/08/2021,2.0
INV,1415,Règlement des échéances,6875000,180380,1,1,820KK74,31/10/2021,139,2141,1,1,1,15,2.0,51.0,L,01/11/2021,2.0
INV,1418,Règlement forcé des impayés,12500000,4690786,1,2,220DI26,28/02/2021,19,2140,1,1,1,15,0.0,,L,02/04/2021,0.0
INV,1416,Règlement forcé des échéances,12500000,3696874,1,2,220DI26,30/11/2021,19,2140,1,1,1,15,0.0,,L,13/12/2021,0.0
INV,1418,Règlement forcé des impayés,12500000,3428862,1,2,220DI26,28/02/2022,19,2140,1,1,1,15,0.0,,L,17/03/2022,0.0
INV,1418,Règlement forcé des impayés,12500000,3330321,1,2,220DI26,31/05/2022,19,2140,1,1,1,15,0.0,,L,11/07/2022,0.0
INV,1418,Règlement forcé des impayés,12500000,3055727,1,2,220DI26,31/08/2022,19,2140,1,1,1,15,0.0,,L,14/09/2022,0.0
INV,1416,Règlement forcé des échéances,16666667,1564569,1,1,421DA15,31/01/2021,65,2142,1,1,1,26,0.0,63.0,L,03/02/2021,0.0
INV,1416,Règlement forcé des échéances,16666667,1137634,1,1,421DA15,30/04/2021,65,2142,1,1,1,26,0.0,63.0,L,04/05/2021,0.0
INV,1416,Règlement forcé des échéances,16666667,788245,1,1,421DA15,31/07/2021,65,2142,1,1,1,26,0.0,63.0,L,03/08/2021,0.0
INV,1415,Règlement des échéances,16666659,394690,1,1,421DA15,31/10/2021,65,2142,1,1,1,26,0.0,63.0,L,02/11/2021,0.0
INV,1415,Règlement des échéances,125000000,11095369,2,1,210DB17,31/01/2021,130,2140,1,1,1,15,0.0,31.0,L,01/02/2021,0.0
INV,1416,Règlement forcé des échéances,125000000,8068714,2,1,210DB17,30/04/2021,130,2140,1,1,1,15,0.0,31.0,L,04/05/2021,0.0
INV,1415,Règlement des échéances,125000000,5592406,2,1,210DB17,31/07/2021,130,2140,1,1,1,15,0.0,31.0,L,02/08/2021,0.0
INV,1415,Règlement des échéances,125000000,2800461,2,1,210DB17,31/10/2021,130,2140,1,1,1,15,0.0,31.0,L,03/11/2021,0.0
INV,1417,Règlement des impayés,2083333,526603,1,1,220DH25,30/09/2020,156,2142,1,1,1,15,4.0,51.0,L,10/09/2021,4.0
INV,1418,Règlement forcé des impayés,2083333,495715,1,1,220DH25,31/10/2020,156,2142,1,1,1,15,4.0,51.0,L,17/09/2021,4.0
INV,1417,Règlement des impayés,2083333,442031,1,1,220DH25,30/11/2020,156,2142,1,1,1,15,4.0,51.0,L,29/09/2021,4.0
INV,1417,Règlement des impayés,2083333,402775,1,1,220DH25,31/12/2020,156,2142,1,1,1,15,4.0,51.0,L,29/09/2021,4.0
INV,1417,Règlement des impayés,2083333,359857,1,1,220DH25,31/01/2021,156,2142,1,1,1,15,4.0,51.0,L,29/09/2021,4.0
INV,1418,Règlement forcé des impayés,2083333,303274,1,1,220DH25,28/02/2021,156,2142,1,1,1,15,4.0,51.0,L,29/09/2021,4.0
INV,1418,Règlement forcé des impayés,2083333,488627,1,1,220DH25,31/03/2021,156,2142,1,1,1,15,4.0,51.0,L,30/06/2022,4.0
INV,1416,Règlement forcé des échéances,36111111,13136314,6,1,981DA15,31/12/2020,120,2140,1,1,1,15,,,L,06/01/2021,
INV,1418,Règlement forcé des impayés,36111111,11953658,6,1,981DA15,31/03/2021,120,2140,1,1,1,15,,,L,16/04/2021,
INV,1418,Règlement forcé des impayés,36111111,11619394,6,1,981DA15,30/06/2021,120,2140,1,1,1,15,,,L,02/08/2021,
INV,1415,Règlement des échéances,36111111,10521293,6,1,981DA15,30/09/2021,120,2140,1,1,1,15,,,L,04/10/2021,
INV,1416,Règlement forcé des échéances,36111111,9686123,6,1,981DA15,31/12/2021,120,2140,1,1,1,15,,,L,04/01/2022,
INV,1418,Règlement forcé des impayés,36111111,9021207,6,1,981DA15,31/03/2022,120,2140,1,1,1,15,,,L,26/04/2022,
INV,1416,Règlement forcé des échéances,36111111,8099654,6,1,981DA15,30/06/2022,120,2140,1,1,1,15,,,L,06/07/2022,
INV,1416,Règlement forcé des échéances,36111111,7906888,6,1,981DA15,30/09/2022,120,2140,1,1,1,15,,,L,04/10/2022,
INV,1415,Règlement des échéances,96791667,8838868,1,3,110DJ28,31/01/2021,58,2140,1,1,1,15,0.0,,L,01/02/2021,0.0
INV,1415,Règlement des échéances,96791667,6427344,1,3,110DJ28,30/04/2021,58,2140,1,1,1,15,0.0,,L,04/05/2021,0.0
INV,1415,Règlement des échéances,96791667,4454066,1,3,110DJ28,31/07/2021,58,2140,1,1,1,15,0.0,,L,11/08/2021,0.0
INV,1415,Règlement des échéances,96791659,2230329,1,3,110DJ28,31/10/2021,58,2140,1,1,1,15,0.0,,L,01/11/2021,0.0
INV,1416,Règlement forcé des échéances,60714000,11725461,1,0,981DA15,31/12/2020,120,2140,1,1,1,15,,,L,06/01/2021,
INV,1418,Règlement forcé des impayés,60714000,10222222,1,0,981DA15,31/03/2021,120,2140,1,1,1,15,,,L,16/04/2021,
INV,1418,Règlement forcé des impayés,60714000,9480316,1,0,981DA15,30/06/2021,120,2140,1,1,1,15,,,L,02/08/2021,
INV,1415,Règlement des échéances,60714000,7699111,1,0,981DA15,30/09/2021,120,2140,1,1,1,15,,,L,04/10/2021,
INV,1416,Règlement forcé des échéances,60714000,6397848,1,0,981DA15,31/12/2021,120,2140,1,1,1,15,,,L,04/01/2022,
INV,1418,Règlement forcé des impayés,60714000,5472343,1,0,981DA15,31/03/2022,120,2140,1,1,1,15,,,L,26/04/2022,
INV,1416,Règlement forcé des échéances,60714000,3855369,1,0,981DA15,30/06/2022,120,2140,1,1,1,15,,,L,06/07/2022,
